"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"Class","BackboneElement","BackboneElement","","","",0,*,"","","","null {[]} {[]}
","group","Class of data elements","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.marketingStatus.country","MedicinalProduct.packagedProductDefinition.marketingStatus.country","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Country","Country","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.marketingStatus.country",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.marketingStatus.status","MedicinalProduct.packagedProductDefinition.marketingStatus.status","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Status","Status","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.marketingStatus.status",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging","MedicinalProduct.packagedProductDefinition.packaging","","","",1,1,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Package","Package","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.id","MedicinalProduct.packagedProductDefinition.packaging.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.extension","MedicinalProduct.packagedProductDefinition.packaging.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.modifierExtension","MedicinalProduct.packagedProductDefinition.packaging.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.packageType","MedicinalProduct.packagedProductDefinition.packaging.packageType","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Package type","Package type","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.packageType",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.quantity","MedicinalProduct.packagedProductDefinition.packaging.quantity","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/PQ]]} {[]}
","Package quantity (number of this type of items)","Package quantity (number of this type of items)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.quantity",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.material","MedicinalProduct.packagedProductDefinition.packaging.material","","","",0,*,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Package material","Package material","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.material",0,*,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage","MedicinalProduct.packagedProductDefinition.packaging.innerPackage","","","",0,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Inner Package","Inner Package","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.id","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.extension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.modifierExtension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem","","","",0,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","The content of the inner package","The content of the inner package","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem",0,*,"","itemcontent-1:containedItem.containedPackage or containedItem.manufacturedItem SHALL be present, but not both {containedPackage.exists() implies manufacturedItem.exists().not()}
ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.id","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.extension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.modifierExtension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.amount","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.amount","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/PQ]]} {[]}
","Amount of manufacturedItems (solid) or size of the manufactured item (liquid)","Amount of manufacturedItems (solid) or size of the manufactured item (liquid)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.amount",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem","","","",1,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Manufactured item","Manufactured item","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.id","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.extension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.modifierExtension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.manufacturedDoseForm","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.manufacturedDoseForm","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Manufactured dose form","Manufactured dose form","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.manufacturedDoseForm",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.unitOfPresentation","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.unitOfPresentation","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Unit of presentation","Unit of presentation","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.unitOfPresentation",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient","","","",1,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Ingredient","Ingredient","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.id","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.extension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.modifierExtension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.role","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.role","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Ingredient role","Ingredient role","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.role",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.substance","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.substance","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Substance","Substance","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.substance",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength","","","",1,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Strength of active or other ingredient","Strength of active or other ingredient","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.id","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.extension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.modifierExtension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strengthType","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strengthType","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Strength type (concentration or presentation strength)","Strength type (concentration or presentation strength)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strengthType",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/RTO]]} {[]}
","Strength","Strength","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength.id","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength.extension","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength.numerator","MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength.numerator","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/PQ]]} {[]}
","Numerator","Numerator","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packaging.innerPackage.containedItem.manufacturedItem.ingredient.strength.strength.numerator",1,1,"",""
